cohort,seed,replicate_index,leg,direction,state,n,mean,sd,min,p01,p05,p50,p95,p99,max,frac_gt_120,frac_gt_150,frac_gt_180,frac_lt_0
w23a_gateA,s101,4,bound,dplus,2,800,109.95940899736208,35.21242630262529,9.0107963372,16.292481869168,32.154860779159996,125.99679417045,146.66392027459003,154.293639121395,167.5784325847,0.6025,0.02875,0.0,0.0
w23a_gateA,s101,4,bound,dplus,3,800,87.58569178801277,36.12485071881483,6.520141835,17.422271786847,28.381370996645,87.64088267805,132.40218222325498,140.785975721552,151.5800881275,0.3125,0.0025,0.0,0.0
w23a_gateA,s101,4,bound,dplus,4,800,76.81150092850632,34.98255737486767,4.4582505527,13.312064001269,23.149187660565,74.79607489095,128.60049915102,136.215654522849,141.9156454049,0.19625,0.0,0.0,0.0
w23a_gateA,s101,4,bound,dplus,5,800,66.32095509850961,30.90127165232553,-2.6031552492,10.240861298294998,20.56952452798,64.70403434215001,125.3719717821,128.76417167356098,134.4425872234,0.11375,0.0,0.0,0.00125
w23a_gateA,s101,4,bound,dplus,6,800,60.223376004683544,26.655253023813344,1.5152590225,11.780212285620001,20.514907982835,59.71689023665,121.18756535501,125.768249206972,131.2388822075,0.055,0.0,0.0,0.0
w23a_gateA,s101,4,bound,dplus,7,800,58.50161413144939,24.208443502763068,3.5337371534,10.789941966456999,20.08005291733,58.781990357599994,95.182365577955,123.66220765290099,126.2767558765,0.035,0.0,0.0,0.0
w23a_gateA,s101,4,bound,dplus,8,800,39.0410400148904,22.243835314555596,-0.452337028,5.533304889153,10.317858956695,35.17083775245,74.76540560016501,124.09478452148001,127.8857950726,0.015,0.0,0.0,0.00125
w23a_gateA,s101,4,bound,dplus,9,800,26.188182332694133,18.909842065538594,-0.506019957,2.3756329917339998,6.273678839745,21.977674436850002,55.235415982019994,122.47945077042797,127.4630078526,0.015,0.0,0.0,0.00125
w23a_gateA,s101,4,bound,dplus,10,800,14.053185664574505,12.660233191078522,-6.3546583712,-2.760476573696,0.6620738976100001,12.730439807900002,32.24419617514999,44.866607257580995,127.7822033454,0.00625,0.0,0.0,0.04
w23a_gateA,s101,4,bound,dplus,11,800,5.325556618559873,7.186066381947307,-8.6494868846,-6.657182682503,-3.58765348649,4.7062423443500006,16.232165597335,22.220006180581997,120.1092490475,0.00125,0.0,0.0,0.1975
w23a_gateA,s101,4,bound,dplus,12,800,0.7611643995092494,7.89072604569029,-13.6546031011,-10.768790892436,-7.3480609726449995,0.4292300281,9.192466371159997,13.013306831113999,127.2575567107,0.0025,0.0,0.0,0.46625
w23a_gateA,s101,4,bound,dplus,13,800,-3.435452494596504,7.864170993664849,-16.4979311066,-15.116622662235,-11.29187735276,-3.83459495995,3.7422369816899996,8.945373185066,124.8307469721,0.0025,0.0,0.0,0.81375
w23a_gateA,s101,4,bound,dplus,14,800,-6.182205022744361,7.9132649695397985,-20.6396857821,-16.915360226456,-13.885953184729999,-6.7062815562,1.4193416325899968,4.7973679493219965,122.8076058951,0.0025,0.0,0.0,0.91375
w23a_gateA,s101,4,bound,dminus,0,800,7.561144856147252,4.3427676306060805,-7.0595385696,-2.213680931086,0.0568572239100001,7.475231163349999,14.262282187325,17.568125970926992,19.4460575257,0.0,0.0,0.0,0.0475
w23a_gateA,s101,4,bound,dminus,1,800,10.54165783621161,4.283820836668558,-3.9559650603,-0.26822558776800004,3.823519938345,10.4593018045,17.635927510265,20.223204282721998,24.9996732343,0.0,0.0,0.0,0.01125
w23a_gateA,s101,4,bound,dminus,2,800,13.93198396234074,4.728381302769182,0.4892148662,3.451231159672,6.755494797900001,13.66207203035,21.612863923589998,26.181281182738,35.5479019778,0.0,0.0,0.0,0.0
w23a_gateA,s101,4,bound,dminus,3,800,19.118642506667495,7.075503590684595,0.571606492,6.799444778489,10.455287255065,18.396789667500002,30.038481323979983,35.128554276745,126.7370589318,0.00125,0.0,0.0,0.0
w23a_gateA,s101,4,bound,dminus,4,800,30.238805068331118,11.111593923055262,9.1513055688,12.369975277857,16.12816075751,28.611717442950003,49.166864282124926,63.846972376173,124.8607055227,0.00125,0.0,0.0,0.0
w23a_gateA,s101,4,bound,dminus,5,800,44.383491173561715,16.184017184095122,11.6428936873,17.160371448512,22.10630340289,41.914230550949995,74.02146523588999,88.95206954692698,125.2442351948,0.00125,0.0,0.0,0.0
w23a_gateA,s101,4,bound,dminus,6,800,55.88800252921605,18.595159962127553,14.7922143881,22.445833924657,28.401362052635,55.129683952250005,87.560078199645,98.45343215974599,122.1479462891,0.00125,0.0,0.0,0.0
w23a_gateA,s101,4,bound,dminus,7,800,70.15973699951375,16.82531623029283,20.531853116,28.404529345472,41.27476183454,72.06758167275,95.85069470382,102.26647272923499,123.7569543474,0.00125,0.0,0.0,0.0
w23a_gateA,s101,4,bound,dminus,8,800,71.63162137718615,18.747544814854013,15.1635602145,25.637778871183,38.745560655135,72.956384254,97.97585015089,121.20556094429199,128.6256770825,0.01125,0.0,0.0,0.0
w23a_gateA,s101,4,bound,dminus,9,800,84.86061782144276,27.844624910464688,17.4373823644,31.513571511261002,42.86741763639,80.29600767055,133.02883785504,139.679185527755,145.603081498,0.1825,0.0,0.0,0.0
w23a_gateA,s101,4,bound,dminus,10,800,132.48359040420848,15.169448159274632,28.4923312769,59.545725718554,106.82020390781,134.5416300509,147.528391368905,153.386432358548,168.091585104,0.9275,0.025,0.0,0.0
w23a_gateA,s101,4,bound,dminus,11,800,140.02380665536404,8.796914104462019,80.8948057332,124.48833091404299,128.692763261485,139.05655872015,155.91709723627002,164.50759119171101,191.6559759091,0.995,0.1125,0.00125,0.0
w23a_gateA,s101,4,bound,dminus,12,800,147.4450556299511,12.438659132321193,96.0513638265,127.024974803308,130.61621936557,145.9341804907,174.53793399774997,185.057157540405,194.1953726941,0.9975,0.34875,0.03,0.0
w23a_gateA,s101,4,bound,dminus,13,800,158.0853682528407,14.784449614731788,123.9384947571,127.22857259894799,134.449644963425,157.02313096634998,183.240090691165,190.871857140436,196.6259033054,1.0,0.69125,0.0975,0.0
w23a_gateA,s101,4,bound,dminus,14,800,171.5617719501622,14.386222296107961,125.3799291846,129.690707635731,145.656049732415,172.8425417858,192.025349510905,196.88377265658,199.0303301369,1.0,0.92875,0.31875,0.0
w23a_gateA,s7,0,free,dplus,0,800,174.37186135577494,13.307837682318896,126.6407234899,133.692676267006,149.9941847229,176.47501936195,192.703268803515,195.58033603953203,199.7411589158,1.0,0.94875,0.39125,0.0
w23a_gateA,s7,0,free,dplus,1,800,163.51790481688147,16.14340931346385,117.6618851951,127.20759557117199,134.875903571605,163.08416753975,188.97284614020498,195.183294857402,197.7646354861,0.9975,0.80125,0.17,0.0
w23a_gateA,s7,0,free,dplus,2,800,149.7406280487479,16.51435632028571,24.5560888579,110.797131237264,127.289176707975,150.16162479759998,177.61085785127,188.12428221920698,195.5336931229,0.9825,0.50375,0.02875,0.0
w23a_gateA,s7,0,free,dplus,3,800,121.28912740927224,29.40441792231736,20.3159543798,39.458102341167994,59.006408341334996,130.17641871364998,154.32453357042,165.730550447872,195.7539363736,0.68625,0.1025,0.00375,0.0
w23a_gateA,s7,0,free,dplus,4,800,96.03885326786927,33.570818916787346,13.5976525155,25.214301085568003,39.017878982780005,97.233496934,138.56347987842,147.14215335539,158.1598667839,0.3575,0.005,0.0,0.0
w23a_gateA,s7,0,free,dplus,5,800,80.60633193522804,31.512948222997117,8.16960818,20.843265453220997,32.355407364705,76.40586254925,130.890279305555,136.180998812691,143.1378952565,0.20625,0.0,0.0,0.0
w23a_gateA,s7,0,free,dplus,6,800,68.34077319620673,23.554295806566206,10.9244760546,19.520710640627,31.584252089385,68.25766918995001,120.0074590773399,128.870574327943,133.3841702082,0.05,0.0,0.0,0.0
w23a_gateA,s7,0,free,dplus,7,800,64.33849282996047,21.851876424054176,8.7659555001,19.770423787017,29.053988921720002,64.09951788065,96.75549713191498,125.174046878529,127.926661284,0.03,0.0,0.0,0.0
w23a_gateA,s7,0,free,dplus,8,800,49.37192489495035,22.91114957269011,8.5013920217,14.010526755566,18.694980832885005,46.052367463850004,86.92641540874,126.40388396954799,129.8687208712,0.0275,0.0,0.0,0.0
w23a_gateA,s7,0,free,dplus,9,800,37.801629891879855,20.02435316542473,5.0827230596,10.615752531973,15.476274946179998,33.74824013355,70.82381822865999,123.967040872078,134.7359628507,0.01875,0.0,0.0,0.0
w23a_gateA,s7,0,free,dplus,10,800,23.637039366003727,13.67578864335634,2.6358318147,5.0856149356380005,8.935424337890002,21.1823501733,42.15728001204499,60.829046479123974,127.6479934307,0.00875,0.0,0.0,0.0
w23a_gateA,s7,0,free,dplus,11,800,13.663027941999497,9.056417662586634,-5.5151040422,1.173988473604,4.315903264295001,12.67004651275,25.058403525664996,31.932928548491997,124.5688431006,0.00375,0.0,0.0,0.0075
w23a_gateA,s7,0,free,dplus,12,800,8.807140013519495,7.61371571418342,-6.2264028516,-3.0467186193149995,0.366514362755,8.4896051177,17.368008848784996,23.503538171874,121.1425324482,0.0025,0.0,0.0,0.04625
w23a_gateA,s7,0,free,dplus,13,800,4.542408979899626,6.428943094766915,-11.5053020062,-5.812919427015999,-3.199537579925,4.132710269,12.6804096521,16.868418006129,121.8894873021,0.00125,0.0,0.0,0.17625
w23a_gateA,s7,0,free,dplus,14,800,0.40691360431312446,6.233508650427999,-15.619164899,-10.760160778007998,-7.273686775514999,0.3168459832,8.172000571329999,11.426560819476997,117.7987211213,0.0,0.0,0.0,0.46125
w23a_gateA,s7,0,free,dminus,0,800,0.14859751937737484,7.730002789825868,-15.2957836027,-11.604290993244,-7.506326416454999,-0.10328128735,8.049043323554999,12.169484709254982,123.3705605215,0.0025,0.0,0.0,0.51125
w23a_gateA,s7,0,free,dminus,1,800,3.8212587892263756,7.7020768440225735,-10.3583545575,-7.157977890124,-4.35123480072,3.67372122595,11.413737601584993,15.064300478798998,125.0439499747,0.0025,0.0,0.0,0.25625
w23a_gateA,s7,0,free,dminus,2,800,8.115019303269623,7.559159176894967,-6.3272333966,-4.0650989539580005,0.010608213570000148,7.74843059125,16.44773756794,21.303929170250996,120.3649256819,0.00125,0.0,0.0,0.05
w23a_gateA,s7,0,free,dminus,3,800,12.853237316349377,7.5435728301599205,-6.9964027769,0.861992626287,3.761650362605,11.9611400947,24.646999731119998,31.143507073053993,121.5088562782,0.00125,0.0,0.0,0.00625
w23a_gateA,s7,0,free,dminus,4,800,22.456682114196123,11.521255262504562,1.3860698868,6.476789368685999,9.29310435777,20.539088641249997,39.63051790490999,56.474728411064,127.2684955965,0.00375,0.0,0.0,0.0
w23a_gateA,s7,0,free,dminus,5,800,37.352564323791015,17.59375734468798,5.4811437545,8.115138679353,14.318112433535,34.375513488850004,69.412003876415,87.74134794567199,125.8790015159,0.00625,0.0,0.0,0.0
w23a_gateA,s7,0,free,dminus,6,800,49.61108249025723,21.172504966332063,6.7897235002,12.663571884742,20.11760762725,48.090101428050005,84.16138862334996,122.250607105668,127.2972073808,0.01125,0.0,0.0,0.0
w23a_gateA,s7,0,free,dminus,7,800,66.14888600759834,21.058368219691204,5.150526933,16.762094297106,30.043832111535,66.90024964895,97.78414957834498,124.46290581420601,128.2822231689,0.02125,0.0,0.0,0.0
w23a_gateA,s7,0,free,dminus,8,800,69.29429263020273,21.685348080464784,10.6892047831,21.019742247247,32.019614808650005,70.294469538,101.99561534862498,126.03909355735,129.336763147,0.02625,0.0,0.0,0.0
w23a_gateA,s7,0,free,dminus,9,800,70.91667521104512,23.37218754625542,11.9506369129,17.074405239838,31.126424231410002,71.7900059191,109.25228809357999,127.02763735245999,128.5516172971,0.0275,0.0,0.0,0.0
w23a_gateA,s7,0,free,dminus,10,800,86.81389479167612,30.000834410745444,15.3620703498,24.369909457941002,38.15999076658,84.85771456365,132.10716836621498,145.62239590513698,155.720087852,0.185,0.00375,0.0,0.0
w23a_gateA,s7,0,free,dminus,11,800,118.04036076201264,31.740467736471278,12.8687317011,28.186983943662998,51.46623250401,128.96109377850001,153.38446445304,162.47299543349,173.2373447511,0.655,0.0875,0.0,0.0
w23a_gateA,s7,0,free,dminus,12,800,148.1864549670818,18.354580917707157,17.6605166258,75.92710651813701,126.95370702316501,149.75489833684998,174.93073596682999,190.766403374879,195.7334860817,0.96875,0.495,0.03125,0.0
w23a_gateA,s7,0,free,dminus,13,800,162.95345231523473,15.020307538691737,123.7971478426,127.79526244426201,136.037577367555,162.83067954084999,186.60574684168498,191.740991694817,197.4927367879,1.0,0.8175,0.13875,0.0
w23a_gateA,s7,0,free,dminus,14,800,174.8898573242584,12.961048815203004,125.8639502591,131.63121456231102,150.922130973,176.7422060634,193.725947680625,196.77018405036299,198.1731416069,1.0,0.955,0.375,0.0
w23a_gateA,s19,1,free,dplus,0,800,172.4515034636088,13.118440632646212,126.8920812225,130.200301198349,150.37933851954497,173.07188860765,191.60550598508001,196.275399222096,199.0249716591,1.0,0.9525,0.32,0.0
w23a_gateA,s19,1,free,dplus,1,800,160.4086038747717,14.716926107414615,118.8794730231,127.648492171138,136.94193305461,159.40513651775,185.681412379945,193.141694937956,198.9639791393,0.9975,0.76625,0.10375,0.0
w23a_gateA,s19,1,free,dplus,2,800,146.0868430047115,12.150114459476368,117.7715457948,125.69935452634401,129.36202999571,144.8172198685,169.054782755665,182.63719734738297,195.4501754116,0.99875,0.32875,0.0175,0.0
w23a_gateA,s19,1,free,dplus,3,800,135.78888177431958,15.612691056216255,22.4352630557,51.800525439128,124.14573511473,135.98232354595,154.963405590125,161.43892081361497,175.5617283369,0.9675,0.10625,0.0,0.0
w23a_gateA,s19,1,free,dplus,4,800,116.30254597983313,29.4816149093946,15.1454714015,34.607136655303,53.0856889247,129.20012649655,144.559441318955,149.342781962026,156.7098638266,0.705,0.0075,0.0,0.0
w23a_gateA,s19,1,free,dplus,5,800,70.73396698842879,23.575441086991933,9.0613283117,19.329897003503998,32.463590136884996,71.20597066204999,110.64474381769998,129.033258981366,133.3540969822,0.03625,0.0,0.0,0.0
w23a_gateA,s19,1,free,dplus,6,800,67.58450727431268,20.27241022338261,15.7257138429,21.84403545312,33.232551414199996,69.32741825254999,98.50750370646499,110.33485690892799,133.1547336519,0.00625,0.0,0.0,0.0
w23a_gateA,s19,1,free,dplus,7,800,63.310996604629544,18.89355651570804,14.1400835026,21.314825637885,31.718581949055,63.81984149065,92.081873002075,101.30882419150399,122.2070264581,0.00125,0.0,0.0,0.0
w23a_gateA,s19,1,free,dplus,8,800,48.73620261800478,19.21592337819989,7.9344536105,15.336502104366,20.410191260624998,46.90154970945,81.54422329669998,95.35955308724701,126.1612583844,0.0025,0.0,0.0,0.0
w23a_gateA,s19,1,free,dplus,9,800,36.851449953328256,16.358306729919285,4.1006755647,8.593466414139,14.34116691754,33.8836728273,66.40319824221999,80.35620140532198,126.365555947,0.0025,0.0,0.0,0.0
w23a_gateA,s19,1,free,dplus,10,800,23.444562028046498,10.258253033394558,1.0395815906,6.127719623904,9.82939681861,21.76854441775,40.776625098989996,51.586482265031,124.5739985929,0.00125,0.0,0.0,0.0
w23a_gateA,s19,1,free,dplus,11,800,13.45585956476612,8.347030706450884,-2.506642679,0.90993965105,3.6439096950800005,12.66298604055,24.501454807414998,32.456536666849004,125.4146787156,0.0025,0.0,0.0,0.005
w23a_gateA,s19,1,free,dplus,12,800,8.112031297777126,6.4535477774875805,-9.468151552,-2.9056760595049997,-0.048746433609999994,7.988078188499999,16.263745163849997,20.652546344666995,123.8614195632,0.00125,0.0,0.0,0.0525
w23a_gateA,s19,1,free,dplus,13,800,4.298026662720996,7.838514300943478,-9.217709018,-6.741282825958,-3.8965287218049998,3.6217304761999998,12.197455849284996,17.028917126597996,125.471789648,0.0025,0.0,0.0,0.2125
w23a_gateA,s19,1,free,dplus,14,800,-0.037204166216751273,4.796175872352963,-15.3885617083,-10.526900282285,-7.959777948765,-0.13374051445000001,7.694310029639999,10.717830621455997,16.3067731985,0.0,0.0,0.0,0.51
w23a_gateA,s19,1,free,dminus,0,800,0.2179426262528739,4.5486274513079605,-12.7062824898,-9.386367943744,-6.900415365825,0.050473623450000005,7.697110878099998,10.667518046833992,17.5320277023,0.0,0.0,0.0,0.49625
w23a_gateA,s19,1,free,dminus,1,800,3.6515782381193738,6.344414558406815,-13.6817946717,-7.185388860502,-4.176841137729999,3.46354088865,11.897123201879996,15.001354910447995,121.2498232943,0.00125,0.0,0.0,0.23375
w23a_gateA,s19,1,free,dminus,2,800,7.8025472220523735,6.430664433861323,-4.6880368293,-3.254863673385,-0.5172058455499999,7.80824037625,15.631914594614996,19.236759455686,121.5976756523,0.00125,0.0,0.0,0.06625
w23a_gateA,s19,1,free,dminus,3,800,13.977641586975496,10.038764716996399,-1.5724430121,1.112330128577,4.30821260125,13.16416286375,24.983801759684994,32.000077723516995,128.8893066404,0.005,0.0,0.0,0.00375
w23a_gateA,s19,1,free,dminus,4,800,25.040448041477262,16.650406592865743,-0.5522339567,6.535846425732,9.780708736069998,22.304498442750003,43.96654643249,125.362757528914,130.7878567339,0.0175,0.0,0.0,0.00125
w23a_gateA,s19,1,free,dminus,5,800,39.322333795426154,20.57392178078083,6.4756783655,10.366116408891,15.433211900985,35.2835719034,74.57530384537999,126.63571508935999,132.1046968781,0.02125,0.0,0.0,0.0
w23a_gateA,s19,1,free,dminus,6,800,53.472406966932255,21.332844759145996,8.1095066399,16.56878790481,23.651018015085,50.91265647405,87.23614256878997,126.403116176421,129.8787975439,0.02,0.0,0.0,0.0
w23a_gateA,s19,1,free,dminus,7,800,67.16351135196594,20.598215660866,13.5929844348,23.056484244342002,33.01923762776,68.0725214358,98.588524083525,126.34392600797199,135.4514982797,0.02375,0.0,0.0,0.0
w23a_gateA,s19,1,free,dminus,8,800,70.1793405410705,21.878035455285115,17.220783416,27.396995296477,37.3031645386,70.3822878077,106.389899100525,128.468062523201,133.1270511935,0.03375,0.0,0.0,0.0
w23a_gateA,s19,1,free,dminus,9,800,81.61958234982741,27.459842867517768,12.6887771869,29.557896572095,39.32496867718,79.92051892255,129.72835828919,134.49244185458,143.6896805682,0.14875,0.0,0.0,0.0
w23a_gateA,s19,1,free,dminus,10,800,104.09738585815012,30.846014361701553,19.1330627091,32.576558858863,46.8817745522,112.7858763749,139.52793074445498,146.679891719025,158.9785439244,0.45625,0.0025,0.0,0.0
w23a_gateA,s19,1,free,dminus,11,800,133.500897678002,21.301960329223398,32.9990131677,53.344018181224,82.035322900525,136.86979202805,156.21791279581495,164.94480448923397,192.9616606482,0.88,0.13,0.0025,0.0
w23a_gateA,s19,1,free,dminus,12,800,150.0016419342706,13.948564858396878,120.5929479944,124.991844494929,129.663424994,149.22341207555002,176.170837757785,189.956856459918,196.3606468096,1.0,0.48,0.03375,0.0
w23a_gateA,s19,1,free,dminus,13,800,163.06488579744837,15.730932889660565,126.1047131273,128.325621201982,135.98669633135,162.64434191025,188.718559947765,194.198066453662,198.3657518458,1.0,0.78875,0.1575,0.0
w23a_gateA,s19,1,free,dminus,14,800,174.76280522673326,13.357041507203828,126.5867671062,132.55706895721698,149.97461258181,177.06525935535,193.574231505385,197.04705480585602,198.6879950857,1.0,0.94875,0.38625,0.0
w23a_gateA,s23,2,free,dplus,0,800,173.73555898922586,12.556206191406353,129.6677371516,139.664391052018,152.919254454825,174.76042732899998,193.49382258343,197.58925170044603,199.774492275,1.0,0.9725,0.325,0.0
w23a_gateA,s23,2,free,dplus,1,800,160.42114782478194,15.369870448519706,49.679582935,127.366653614447,135.22791209966,159.49738235075,186.578047578305,192.997975911006,198.9087907748,0.99875,0.77375,0.105,0.0
w23a_gateA,s23,2,free,dplus,2,800,142.73331838792186,16.66554425608734,39.3560055793,73.93483032460901,126.011725936495,141.97767845575,170.06992851676998,183.436859887422,193.4950861476,0.96875,0.29625,0.01875,0.0
w23a_gateA,s23,2,free,dplus,3,800,128.69156506727893,22.448360068634237,31.9496286075,50.823014151704,71.508952445285,133.7914639988,150.831648383985,161.472290066806,190.3905284052,0.8375,0.0575,0.0025,0.0
w23a_gateA,s23,2,free,dplus,4,800,93.82436550422888,31.824960870561394,20.4254208742,25.213225093003,40.65657956648501,91.92699775185,136.36877375428,143.540954211261,152.4395214329,0.305,0.00375,0.0,0.0
w23a_gateA,s23,2,free,dplus,5,800,72.23821844406808,24.913703878381526,9.902516469,21.661711887939,32.97630295469,71.21437320749999,123.09239766177001,130.28447856098,141.7795687348,0.05625,0.0,0.0,0.0
